-32.59104,-15.43499,0.73033,5.62028,3.4536,1000,-5.13344,17.58425,-72.44575,4.60161,-20.06549,0.0
2.45221,-15.45531,-0.26605,7.1433,-4.41003,2000,26.33192,97.4201,-73.83511,6.15909,-20.0919,1.0
-25.79221,-15.50983,0.69865,19.68854,4.22723,1000,1.57813,-1.50589,-77.34172,7.53263,-20.16278,0.0
-3.98663,-15.53723,0.11231,4.17921,-8.43417,1000,-19.97895,15.35888,-75.57528,6.14678,-20.1984,0.0
-14.84552,-15.38621,0.09111,-8.72905,-5.26169,2000,-11.82756,8.27073,-79.03702,7.68203,-20.00207,0.0
6.51852,-15.58736,-0.08599,7.77652,0.8183,2000,-5.64335,-46.40653,-76.81847,7.8337,-20.26357,1.0
6.0566,-15.47757,-0.32253,0.8465,-3.96552,2000,-9.5407,10.71793,-78.08059,7.80364,-20.12085,1.0
-18.29736,-15.43011,0.2939,23.86395,4.97393,1000,-2.04045,-11.16637,-74.37601,6.86687,-20.05914,0.0
-29.47564,-15.4375,0.64335,12.84462,-4.17527,1000,-28.7868,-0.96182,-76.85926,10.70957,-20.06875,0.0
-29.53498,-15.38049,0.51515,0.25502,-1.45039,1000,-2.40239,9.80442,-75.03548,4.4695,-19.99464,0.0
-41.05447,-15.33611,0.75673,19.6313,6.80984,1000,5.12827,-10.89057,-77.96476,8.53195,-19.93694,0.0
-14.32877,-15.37381,0.04748,0.86359,-1.04626,1000,2.96498,-12.78634,-78.30325,7.36719,-19.98596,0.0
7.34082,-15.5985,-0.08506,6.43607,-5.33948,2000,14.40008,29.63424,-74.51749,6.91892,-20.27805,1.0
-1.34963,-15.48479,-0.08572,10.66485,5.90374,1000,-12.64422,-6.77717,-77.19879,6.40288,-20.13022,0.0
-27.58461,-15.37054,0.43444,32.61372,6.92943,1000,-11.62588,4.51458,-78.56389,9.14792,-19.9817,0.0
-33.50464,-15.42239,0.72879,17.93122,-2.18647,1000,4.57859,-16.89835,-77.90919,7.91137,-20.04911,0.0
-11.10703,-15.39405,-0.00225,18.64741,6.17288,1000,-0.3974,-4.36125,-79.46759,5.88458,-20.01226,0.0
-26.40844,-15.37943,0.4197,19.77307,4.60554,1000,7.43519,41.10497,-77.2186,8.16472,-19.99325,0.0
-6.31451,-15.3853,-0.1648,3.26079,0.96644,1000,3.51147,4.72864,-72.70767,6.02881,-20.00089,0.0
-15.49164,-15.42199,0.19191,-17.51294,0.59063,2000,4.23342,-12.94277,-78.42834,7.34812,-20.04859,0.0
-6.48808,-15.3864,-0.15712,-3.40376,5.61306,2000,-18.18712,16.0725,-78.40005,8.5586,-20.00232,0.0
-14.29369,-15.50041,0.33503,1.48842,-0.61142,1000,-5.26968,-12.59583,-75.44075,5.79341,-20.15053,0.0
-30.75278,-15.46661,0.74772,11.97294,1.48605,1000,-0.63279,-12.72677,-73.3371,8.55933,-20.10659,0.0
-16.42762,-15.35934,0.07693,-13.07983,-9.41892,2000,3.10205,9.58733,-72.60949,9.7143,-19.96714,0.0
-40.40151,-15.33327,0.73082,11.82508,3.82203,1000,-7.88588,23.72154,-77.36277,7.94389,-19.93325,0.0
4.08271,-15.467,-0.28789,27.0405,-3.20369,2000,-12.90385,17.09463,-77.57689,7.2512,-20.1071,1.0
-29.66024,-15.45921,0.69833,11.87453,5.98121,1000,0.02932,5.83074,-73.35181,8.55333,-20.09697,0.0
-17.19388,-15.37766,0.1415,17.55211,5.34523,1000,10.65335,26.46186,-77.95658,8.95306,-19.99096,0.0
11.98499,-15.45318,-0.55453,17.57588,3.35393,2000,14.70932,-23.12109,-77.25036,8.3475,-20.08914,1.0
-16.86641,-15.4198,0.22783,16.12533,-2.48301,1000,12.05076,-41.55129,-78.13425,10.23023,-20.04574,0.0
12.26258,-15.49041,-0.47792,1.1511,-6.47956,2000,2.69328,-0.44298,-77.8572,7.17185,-20.13753,1.0
-10.81817,-15.50196,0.23516,7.76577,-2.80203,1000,2.31857,-2.9936,-74.22052,8.07586,-20.15255,0.0
-36.98073,-15.35567,0.68012,18.33925,2.51386,1000,-2.73899,19.96998,-78.14098,7.17099,-19.96237,0.0
2.50187,-15.41707,-0.3547,12.74475,-6.6347,2000,5.45419,-9.01334,-79.46296,6.64414,-20.04219,1.0
15.17434,-15.40331,-0.76312,9.58964,-6.12696,2000,-8.60936,27.73526,-79.65592,6.655,-20.02431,1.0
-4.64932,-15.50672,0.06247,2.22997,-0.43861,1000,-1.83133,5.90191,-78.15508,8.62263,-20.15874,0.0
-33.45,-15.37202,0.61232,8.46557,-0.28902,1000,-10.06256,1.90092,-73.77937,7.92242,-19.98362,0.0
-22.19162,-15.50646,0.58384,4.09571,-3.70292,1000,12.3426,-11.37472,-76.26862,8.80118,-20.1584,0.0
-22.49687,-15.39401,0.33657,4.94438,6.54149,1000,4.69085,-13.82033,-74.59123,9.38145,-20.01222,0.0
-8.49179,-15.51798,0.20246,2.18582,4.44137,1000,-0.37094,10.52908,-74.04234,9.42405,-20.17337,0.0
-14.25024,-15.36188,0.01794,38.11035,1.45905,1000,-2.28533,17.92363,-78.56955,6.77617,-19.97045,0.0
-14.947,-15.44743,0.23369,2.97593,-4.33349,1000,1.70721,5.03447,-75.82787,8.02164,-20.08165,0.0
3.01357,-15.58365,0.00986,2.83886,2.22331,2000,16.34265,-6.01922,-77.03717,6.09618,-20.25875,1.0
2.68063,-15.49634,-0.17929,-11.92644,-4.52559,1000,1.85319,-5.22748,-76.74211,6.7287,-20.14525,1.0
8.84117,-15.45835,-0.44921,9.99071,0.88457,2000,-23.05541,35.83609,-77.02928,7.15676,-20.09585,1.0
-27.28328,-15.49095,0.69998,4.52816,2.62332,1000,5.88552,-11.3141,-73.86948,8.65101,-20.13824,0.0
7.03313,-15.46107,-0.38922,0.82043,5.50787,2000,-12.08395,19.94679,-77.91474,6.91907,-20.09939,1.0
-6.1987,-15.497,0.08641,10.2745,-1.02673,1000,5.6116,21.15981,-79.14869,9.10351,-20.1461,0.0
-6.22486,-15.37266,-0.19627,-10.67195,6.85492,2000,-1.24279,-38.02717,-72.20721,7.50089,-19.98446,0.0
-37.39773,-15.40809,0.81202,14.10009,6.35082,1000,-3.70292,5.86867,-76.09302,9.79396,-20.03051,0.0
-19.88428,-15.37156,0.20764,7.75943,1.66565,1000,8.61706,-9.7787,-77.22701,7.30118,-19.98303,0.0
-40.55023,-15.33259,0.73371,15.7896,1.2911,1000,-6.17551,-4.48375,-75.86146,6.07408,-19.93237,0.0
-10.47582,-15.44004,0.08382,23.10188,5.29175,1000,2.22097,15.22906,-73.24433,4.40536,-20.07205,0.0
17.02249,-15.51167,-0.57108,11.8445,-0.91475,2000,13.3393,-33.84157,-77.23088,6.95447,-20.16517,1.0
-33.53857,-15.46193,0.81995,20.04088,-0.68576,1000,-6.29486,13.22489,-76.94625,6.33964,-20.10051,0.0
-25.78601,-15.50228,0.68126,15.99068,7.47024,1000,-0.02932,3.3708,-78.57694,7.50858,-20.15297,0.0
-4.65425,-15.38161,-0.22261,24.42574,5.16652,1000,18.40751,50.13871,-76.69739,7.68503,-19.99609,0.0
-34.61638,-15.36717,0.63597,18.21304,1.57773,1000,-0.69365,-0.99945,-76.73802,9.70802,-19.97732,0.0
-33.9544,-15.47009,0.85092,22.59375,0.85226,1000,4.16766,1.33535,-77.64157,6.9042,-20.11112,0.0
0.68938,-15.47269,-0.17397,1.07064,-2.43698,2000,-17.19989,38.70521,-76.76885,7.99548,-20.11449,1.0
-32.34026,-15.33956,0.50531,15.20081,1.70736,1000,0.53333,-12.86708,-78.76298,7.69501,-19.94143,0.0
-7.53687,-15.47687,0.08034,-8.61722,0.93074,2000,-15.01276,-17.26596,-77.22429,8.76766,-20.11993,0.0
5.23568,-15.52894,-0.18099,11.33897,1.3843,2000,-6.05955,13.36386,-79.52521,9.90644,-20.18763,1.0
1.2046,-15.53057,-0.05734,-1.88879,-2.17208,1000,-12.91012,8.63861,-75.6601,5.8696,-20.18974,1.0
-30.43481,-15.34475,0.46045,10.95649,5.63854,1000,14.83694,3.42649,-73.16975,6.9136,-19.94818,0.0
-18.81324,-15.48249,0.42867,13.84218,8.17872,1000,2.32056,-5.14377,-74.9093,9.88491,-20.12724,0.0
-33.11807,-15.38346,0.62854,-6.04066,-3.51771,2000,19.66933,-7.85658,-76.05923,7.88986,-19.9985,0.0
-10.6959,-15.38265,-0.04048,11.38725,-1.17612,1000,-0.31971,-2.71231,-76.5731,7.76975,-19.99744,0.0
-29.44578,-15.50282,0.79139,0.75296,-3.51205,1000,2.64481,5.75039,-78.0153,7.75657,-20.15367,0.0
-13.96012,-15.43293,0.17128,-8.30989,-5.47596,2000,-0.35877,9.90046,-79.88994,8.1909,-20.06281,0.0
-22.34696,-15.40523,0.35767,12.79286,-3.94405,1000,-7.42722,20.32119,-78.58852,8.31372,-20.0268,0.0
-35.4089,-15.40823,0.75316,-7.62236,-0.46072,2000,-10.76377,-42.1125,-76.63698,5.58063,-20.0307,0.0
-2.86706,-15.48041,-0.05053,22.28047,-1.73453,1000,-0.74542,1.89635,-76.12155,6.94346,-20.12454,0.0
-37.01747,-15.42353,0.83591,14.02842,0.92845,1000,7.78044,-8.78607,-77.77954,8.81988,-20.05059,0.0
-8.68029,-15.45088,0.0551,28.42826,8.26709,1000,-2.71642,-10.88364,-72.14267,8.90627,-20.08614,0.0
-27.54582,-15.34909,0.38437,-3.44479,-5.67867,2000,9.0522,24.25674,-77.55607,12.29223,-19.95381,0.0
-27.2189,-15.36481,0.41048,-2.38255,2.32318,2000,11.14462,-13.6317,-76.14881,8.88625,-19.97425,0.0
-27.91064,-15.43699,0.59563,18.171,6.56587,1000,9.07487,22.90886,-72.38947,9.56786,-20.06809,0.0
-4.08642,-15.46554,-0.04816,13.14323,-12.20216,1000,-3.18537,4.34105,-76.84544,9.47149,-20.1052,0.0
-34.19039,-15.3674,0.62382,7.997,-8.64476,1000,0.46993,7.55711,-77.58468,9.51337,-19.97762,0.0
-10.50418,-15.39667,-0.01421,13.24298,-3.29225,1000,-20.766,36.55023,-77.44764,6.90013,-20.01567,0.0
-18.02376,-15.43783,0.30336,25.61605,0.67379,1000,-2.88755,12.43251,-76.26867,7.46959,-20.06918,0.0
-16.14449,-15.40403,0.1704,11.57877,-0.90453,1000,6.67354,-4.14525,-71.68655,8.18165,-20.02524,0.0
-5.24016,-15.52562,0.12315,9.85709,7.63078,1000,2.64942,22.08868,-74.55631,5.31887,-20.18331,0.0
-37.44865,-15.34841,0.67747,18.49772,0.24485,1000,-6.65124,11.38182,-79.33461,6.71368,-19.95293,0.0
-32.54756,-15.3585,0.55466,15.31214,-6.30526,1000,18.16607,-34.08941,-79.0893,8.119,-19.96605,0.0
-24.30942,-15.40966,0.42617,19.98347,2.75535,1000,0.01278,-6.69008,-76.17775,7.97063,-20.03256,0.0
-39.94108,-15.37617,0.81493,16.72402,-1.6341,1000,-2.36716,-27.06818,-81.18706,7.6741,-19.98902,0.0
-12.21147,-15.36925,-0.02592,10.50796,-0.39211,1000,-0.25263,20.89465,-77.0407,7.91197,-19.98003,0.0
-0.55538,-15.45984,-0.16623,12.27733,2.3282,1000,8.0123,-8.51625,-78.29106,7.18539,-20.09779,0.0
-25.61417,-15.47984,0.625,-15.37305,-7.08883,2000,-10.99492,17.56456,-77.5678,8.15965,-20.1238,0.0
-36.69103,-15.35845,0.67783,-4.08298,-2.81575,2000,3.18674,-21.64562,-76.85514,7.8317,-19.96599,0.0
-3.08621,-15.49093,-0.02005,15.06011,6.25043,1000,4.342,-9.3148,-77.10688,6.95383,-20.13821,0.0
0.45269,-15.37291,-0.39439,-0.5396,6.09014,1000,-5.34723,8.45241,-77.16846,9.30997,-19.98479,1.0
-4.82932,-15.45408,-0.05219,-1.69488,-0.7509,2000,2.54547,-5.48526,-72.96148,8.00749,-20.0903,0.0
-14.3492,-15.42315,0.16057,4.95121,-1.26389,1000,7.88598,-1.41828,-77.68434,7.39849,-20.0501,0.0
-29.8396,-15.43976,0.65933,-12.61302,-2.53445,2000,-3.00272,-17.48101,-77.87143,8.43734,-20.07169,0.0
-28.71566,-15.41637,0.57257,5.72798,-5.02839,1000,7.30434,-24.65289,-76.57453,7.15199,-20.04128,0.0
3.0938,-15.56293,-0.03977,13.30187,-0.15958,2000,-7.47619,32.29923,-75.18143,5.83202,-20.23181,1.0
-14.96971,-15.36876,0.05503,11.99774,2.59813,1000,5.38974,30.254,-76.68976,9.80728,-19.97939,0.0
-9.8605,-15.39805,-0.03021,5.6501,0.40113,1000,11.14576,-14.6968,-78.17294,7.17602,-20.01747,0.0
7.53223,-15.50212,-0.31047,15.36676,-3.4002,2000,3.30748,1.98366,-78.92899,7.26037,-20.15276,1.0
-30.82339,-15.45235,0.71732,12.81052,5.14593,1000,16.45957,-26.20291,-78.40381,6.40051,-20.08806,0.0
9.98541,-15.61355,-0.12944,17.30239,-3.15349,2000,-13.90426,-25.0354,-76.78883,7.54515,-20.29761,1.0
-1.46324,-15.48628,-0.07892,3.16748,-0.29738,1000,-9.52339,-3.41141,-72.91581,4.82064,-20.13217,0.0
-18.30908,-15.44673,0.33215,18.34799,9.13424,1000,3.67653,12.33917,-73.36075,9.07618,-20.08075,0.0
-22.75429,-15.42746,0.42047,22.17401,1.79979,1000,5.55652,32.21087,-77.89048,6.10622,-20.05569,0.0
-28.78042,-15.37126,0.47166,13.70889,3.66734,1000,-2.76052,1.9654,-74.61173,8.37127,-19.98264,0.0
-16.28661,-15.38585,0.13316,-2.39329,-0.25729,2000,-0.0447,9.32182,-76.98841,8.78843,-20.0016,0.0
-30.343,-15.38866,0.55783,32.41205,7.93069,1000,4.30025,-9.50048,-76.61333,7.2623,-20.00526,0.0
7.02935,-15.42869,-0.46293,7.39368,-8.37056,2000,12.06355,-33.86308,-79.67115,5.7089,-20.05729,1.0
-14.34884,-15.52381,0.39004,2.95512,-0.1551,1000,-6.76233,-10.09894,-78.19259,6.96313,-20.18096,0.0
15.83705,-15.46676,-0.63819,23.99498,9.55197,2000,-4.40546,-3.7658,-79.65327,8.54103,-20.10679,1.0
1.05155,-15.51202,-0.09508,18.81733,4.50941,2000,-19.28853,-0.92131,-72.91548,4.96513,-20.16562,1.0
-10.20379,-15.3935,-0.03038,22.80095,-1.14838,1000,2.48907,18.8672,-78.51342,6.74678,-20.01155,0.0
-5.07444,-15.50361,0.06802,14.74901,11.32918,1000,30.3334,-4.44609,-76.38673,10.66831,-20.15469,0.0
-0.80767,-15.37844,-0.34428,31.87895,6.17848,1000,-6.94171,1.33655,-77.01093,7.18178,-19.99198,0.0
-27.55727,-15.35892,0.40713,22.71795,-2.35409,1000,-3.03932,-20.25658,-78.41842,8.25198,-19.9666,0.0
-12.65325,-15.39749,0.0516,6.25842,-3.77514,1000,-3.20347,-5.39603,-74.7921,7.16039,-20.01674,0.0
-34.62531,-15.34302,0.58119,29.657,-1.31126,1000,-20.83937,30.6029,-79.00395,10.2829,-19.94593,0.0
8.75221,-15.39233,-0.59707,10.81072,-5.23421,2000,-3.55707,16.38369,-76.13165,9.08972,-20.01003,1.0
-21.5322,-15.45783,0.45336,-1.33428,3.71082,2000,-0.17982,7.85938,-78.02475,8.17014,-20.09518,0.0
-8.932,-15.47841,0.12536,25.96046,-4.85199,1000,-5.57766,-16.90004,-75.35175,5.60758,-20.12193,0.0
-31.86928,-15.49839,0.8534,0.01793,-5.62436,1000,-12.74123,2.69434,-70.90809,6.37015,-20.14791,0.0
10.31423,-15.47164,-0.46273,-8.31662,-11.39032,1000,-3.83182,-3.58742,-77.24601,5.71215,-20.11314,1.0
-6.21625,-15.41062,-0.11,14.14429,6.45159,1000,0.6414,-8.03005,-73.18721,6.84509,-20.0338,0.0
-12.87777,-15.36068,-0.02564,2.13946,-3.52464,1000,-7.4884,23.33282,-79.47845,8.7685,-19.96888,0.0
-25.89372,-15.35508,0.34887,19.22202,1.93817,1000,-23.50075,36.20932,-80.90492,10.41279,-19.9616,0.0
3.73629,-15.4556,-0.30358,2.3946,-1.34712,2000,-6.28614,-32.54106,-78.42158,8.7642,-20.09228,1.0
5.52707,-15.571,-0.09379,19.95221,5.34638,2000,-5.50555,20.83524,-75.88506,6.31993,-20.24229,1.0
15.86884,-15.49732,-0.56948,-9.58893,-4.75958,1000,12.42122,-7.21184,-76.94378,7.00731,-20.14651,1.0
5.2563,-15.61201,0.00776,7.07475,-2.61725,2000,1.6079,-62.17477,-74.95115,4.92537,-20.29561,1.0
-31.256,-15.37975,0.56467,17.83841,3.01248,1000,17.91154,-37.48795,-80.71728,7.32766,-19.99368,0.0
-36.76513,-15.43646,0.85789,7.89933,1.16648,1000,-17.59502,-10.88094,-76.89175,7.26684,-20.0674,0.0
21.48364,-15.45269,-0.83828,1.67299,-0.11696,2000,6.0302,-6.39942,-79.62564,9.03008,-20.0885,1.0
-1.49414,-15.50435,-0.03681,7.97293,-11.68188,1000,-0.63626,-0.58951,-76.95821,4.46703,-20.15566,0.0
2.23188,-15.36669,-0.46151,5.76502,-2.83449,2000,-6.81425,-1.90203,-78.17935,8.5926,-19.9767,1.0
-22.82339,-15.42675,0.42092,12.10036,0.85124,1000,4.39861,13.75509,-79.52769,10.64026,-20.05478,0.0
-33.49968,-15.34153,0.5443,5.68773,-2.81412,1000,8.33774,2.52101,-78.62789,7.54492,-19.94399,0.0
-35.06361,-15.43595,0.80609,14.81971,4.35375,1000,21.67328,-25.95736,-78.45157,7.29008,-20.06674,0.0
-33.48337,-15.37201,0.61331,22.13285,-2.48374,1000,-20.3318,-4.61465,-77.29727,7.43167,-19.98362,0.0
-15.88905,-15.42968,0.22127,0.73246,-5.7633,1000,6.08325,-34.83768,-76.41233,5.51937,-20.05858,0.0
22.24365,-15.51298,-0.72344,-2.21332,-0.82908,1000,-1.78286,17.51686,-78.5295,8.54922,-20.16688,1.0
-5.89826,-15.49745,0.0785,15.76887,7.09385,1000,-9.45513,-41.74396,-74.87425,5.62655,-20.14669,0.0
-41.7442,-15.34086,0.78809,4.40504,2.28865,1000,-1.2965,-12.23302,-78.98724,8.71976,-19.94312,0.0
6.6827,-15.44834,-0.4078,10.53202,-4.24129,2000,-9.96379,26.39302,-77.61112,6.89565,-20.08284,1.0
16.38275,-15.42168,-0.75719,10.73365,2.09972,2000,12.49408,-35.32392,-80.22424,10.95035,-20.04819,1.0
-28.79148,-15.39586,0.52807,0.14525,6.99889,1000,6.83694,-28.31427,-73.40298,5.24516,-20.01462,0.0
-2.11174,-15.48902,-0.0534,4.88413,-5.60498,1000,6.99288,-11.74967,-76.94868,8.56855,-20.13572,0.0
-3.99162,-15.48292,-0.01136,1.98053,-1.26664,1000,-2.57742,10.76284,-73.82706,6.76446,-20.12779,0.0
-5.01951,-15.45409,-0.04651,-0.02914,2.40673,2000,-5.51676,11.26628,-78.36,8.75658,-20.09031,0.0
-22.52489,-15.48787,0.55137,7.93749,0.27683,1000,13.76155,9.61551,-70.34429,7.2354,-20.13423,0.0
16.20451,-15.38967,-0.82487,11.11501,-0.8507,2000,0.33851,-3.27083,-77.56382,7.92103,-20.00657,1.0
-7.62912,-15.40577,-0.079,2.03782,4.1426,1000,5.71868,-9.24616,-75.51792,7.19342,-20.02751,0.0
-30.46086,-15.39102,0.5667,3.38216,-3.51889,1000,17.69301,13.33992,-77.63332,7.38989,-20.00832,0.0
-7.28502,-15.36166,-0.18982,17.47329,2.27206,1000,-14.35868,6.77398,-75.75469,6.07642,-19.97015,0.0
-9.9944,-15.39161,-0.04093,6.71519,-9.68871,1000,8.47771,46.25132,-76.57858,9.08133,-20.00909,0.0
-9.18386,-15.36441,-0.12705,5.48225,7.4596,1000,0.78326,15.43964,-72.95103,9.28215,-19.97373,0.0
-26.42578,-15.41891,0.51023,18.53025,-7.08214,1000,3.82829,-4.90514,-78.25153,8.77252,-20.04458,0.0
-2.55121,-15.54642,0.09055,38.45999,3.29069,1000,19.04235,-41.68853,-75.6625,6.67193,-20.21035,0.0
-29.64307,-15.42034,0.60921,12.48937,1.62451,1000,8.23728,7.78924,-71.66521,8.30098,-20.04644,0.0
-23.24379,-15.43062,0.44225,7.69637,0.79378,1000,-8.46112,24.93571,-79.1306,10.11099,-20.05981,0.0
-12.62498,-15.43908,0.14558,18.75839,-0.25821,1000,15.73196,-6.11787,-71.89618,5.46471,-20.07081,0.0
-16.04272,-15.38628,0.12689,5.74093,-3.67838,1000,-4.48976,15.45267,-75.66505,6.40538,-20.00216,0.0
13.42329,-15.43648,-0.63541,7.57495,-6.33826,2000,9.26145,-2.05643,-79.98283,8.44107,-20.06742,1.0
-10.78004,-15.4353,0.08206,8.33813,0.31488,1000,-15.09601,32.35971,-76.10291,7.09935,-20.06589,0.0
-32.8674,-15.41207,0.6863,-0.09615,3.7981,2000,-3.15107,10.56908,-76.54357,10.8024,-20.03569,0.0
-40.94587,-15.36028,0.8086,-1.41646,-2.90135,2000,2.12308,-9.33822,-75.7871,11.36712,-19.96836,0.0
0.50586,-15.5458,-0.00183,31.33895,-1.14756,2000,-3.42706,1.15601,-74.75335,6.13138,-20.20954,1.0
-9.64348,-15.42561,0.02615,25.41575,-6.04927,1000,20.44719,11.49944,-75.96779,6.64151,-20.05329,0.0
11.63102,-15.45522,-0.53936,21.13175,4.34206,2000,3.95302,-5.4212,-77.65041,7.79413,-20.09178,1.0
-1.06939,-15.49894,-0.06179,18.03113,-2.38582,1000,2.3786,28.71579,-73.30859,9.61364,-20.14862,0.0
-28.323,-15.51047,0.77541,-4.51484,-8.80412,2000,-3.10906,-18.73845,-75.61029,5.51979,-20.16361,0.0
-0.43238,-15.38707,-0.33579,32.16823,-2.31069,1000,-17.77788,-10.17417,-76.72821,8.92361,-20.00319,0.0
-27.95733,-15.35027,0.39931,11.19204,7.98377,1000,-17.49572,35.80564,-79.61099,7.56631,-19.95535,0.0
-35.43079,-15.3729,0.67327,15.84567,-2.1262,1000,7.38575,-3.83522,-78.0442,7.50815,-19.98477,0.0
-7.58732,-15.44628,0.01211,-0.09317,-3.75618,2000,-7.7256,15.91296,-79.85585,8.20641,-20.08017,0.0
-16.00369,-15.48855,0.35889,1.22567,3.43067,1000,-7.76415,20.0111,-77.32712,8.1616,-20.13512,0.0
-31.88415,-15.40054,0.63076,-0.66472,0.36997,2000,-8.23596,12.57084,-79.82956,7.10059,-20.0207,-1.0
-10.47868,-15.52233,0.2715,17.4019,3.27549,1000,0.00319,6.64966,-72.97865,8.42275,-20.17903,0.0
-7.04089,-15.49008,0.0957,12.50913,1.42433,1000,8.67009,18.58003,-74.25538,6.02742,-20.13711,0.0
-38.65473,-15.39951,0.82985,21.30542,-6.23488,1000,5.19937,-16.49987,-78.096,9.1629,-20.01936,0.0
-31.58646,-15.34983,0.50629,26.46493,7.33685,1000,-17.60995,4.52787,-77.00514,11.02008,-19.95478,0.0
5.36554,-15.44767,-0.37013,18.33362,2.53809,2000,4.90596,-8.57074,-78.41727,7.82005,-20.08198,1.0
-30.47179,-15.39354,0.57277,10.67211,-8.36881,1000,-7.2909,22.60583,-74.95937,7.95824,-20.0116,0.0
-30.58895,-15.46415,0.73724,6.15752,3.6126,1000,10.83181,-1.74338,-79.25878,9.6443,-20.1034,0.0
-11.07656,-15.47759,0.18729,25.33407,-0.92235,1000,9.95966,-15.6093,-80.47994,7.713,-20.12086,0.0
-35.50606,-15.34703,0.61655,0.01139,0.46717,1000,-5.38956,23.11189,-76.09259,8.59946,-19.95114,0.0
-30.06547,-15.3651,0.49586,-7.85242,2.04562,2000,6.30354,16.39368,-71.34907,5.67566,-19.97464,0.0
-1.42755,-15.49229,-0.0663,9.48575,7.24838,1000,7.50629,-5.18808,-77.85053,7.08594,-20.13997,0.0
-32.14235,-15.47482,0.80779,23.56143,-2.78184,1000,0.37973,-24.94237,-74.48501,7.97206,-20.11727,0.0
-4.20405,-15.49517,0.02289,18.6464,-6.59033,1000,-12.96987,35.99899,-74.65289,4.10334,-20.14372,0.0
-19.46226,-15.4562,0.38805,8.90619,6.41883,1000,4.12573,5.2206,-72.53523,7.40278,-20.09306,0.0
